patch_id,split,category,region_id,region_role,lidar_project,lidar_year,lidar_year_source,label_quality,tile_name,tile_path,patch_path,row_offset,col_offset,x_min,y_min,x_max,y_max,crs,positive_fraction,ignore_fraction,ground_fraction,mean_slope_degrees,distance_to_positive_m,is_hard_negative,landslide_ids_in_tile,slido_ref_ids_in_tile,qc_status,qc_notes,patch_landslide_ids,patch_polygon_keys,contains_positive_boundary,boundary_pixel_fraction,boundary_of_positive_fraction,coverage_class,selected_for_manifest,sampling_reason
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000256_c001280,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000256_c001280.npz,256,1280,443497.5,1415233.5,443881.5,1415617.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2298431396484375,29.12153434753418,313.5,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000640_c000896,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000640_c000896.npz,640,896,442921.5,1414657.5,443305.5,1415041.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2152862548828125,31.364091873168945,73.5,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000768_c000640,validation,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,accepted_with_ignore,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000768_c000640.npz,768,640,442537.5,1414465.5,442921.5,1414849.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.149261474609,0.104858398438,0.216217041015625,22.00970458984375,0.0,False,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,Tillamook_1263,Tillamook_1263,true,0.00323486328125,0.0216724596197,mixed_positive,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000768_c001024,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000768_c001024.npz,768,1024,443113.5,1414465.5,443497.5,1414849.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2381134033203125,30.829891204833984,283.2300301874785,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000896_c001152,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r000896_c001152.npz,896,1152,443305.5,1414273.5,443689.5,1414657.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.219940185546875,28.598922729492188,532.939255450375,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001152_c000640,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001152_c000640.npz,1152,640,442537.5,1413889.5,442921.5,1414273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.20623779296875,21.91927146911621,247.5,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001280_c000512,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001280_c000512.npz,1280,512,442345.5,1413697.5,442729.5,1414081.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2002105712890625,25.876453399658203,94.452368948587,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001408_c001152,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001408_c001152.npz,1408,1152,443305.5,1413505.5,443689.5,1413889.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2494354248046875,34.58282470703125,448.5,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001536_c000512,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001536_c000512.npz,1536,512,442345.5,1413313.5,442729.5,1413697.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2144317626953125,20.663347244262695,351.3619928222175,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001536_c001152,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001536_c001152.npz,1536,1152,443305.5,1413313.5,443689.5,1413697.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2572021484375,28.962038040161133,256.5,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001664_c000512,validation,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04410w14130,2024,las_header.creation_date,negative,USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04410w14130.laz,patches\validation\legacy_USGS_LPC_OR_WesternWildfires_A22_s04410w14130_r001664_c000512.npz,1664,512,442345.5,1413121.5,442729.5,1413505.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0,0,0.2132568359375,21.382911682128906,465.6189429136233,True,Tillamook_1257;Tillamook_1258;Tillamook_1259;Tillamook_1262;Tillamook_1263;Tillamook_1282;Tillamook_1286,CalhNC2020a,,,,,false,0,0,negative,true,preserved_nontraining_split
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000000_c000000,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04560w14400,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000000_c000000.npz,0,0,456000.0,1442617.5,456384.0,1443001.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.219696044921875,23.132766723632812,0.0,False,Tillamook_1065;Tillamook_984;Tillamook_990;Tillamook_998,CalhNC2020a,,,Tillamook_984,Tillamook_984,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
